time,open,high,low,close,volume
2023-06-21T16:45:00+00:00,1.29344,1.29434,1.29304,1.29394,100
2023-06-21T17:00:00+00:00,1.29394,1.29523,1.29354,1.29483,100
2023-06-21T17:15:00+00:00,1.29483,1.29620,1.29443,1.29580,100
2023-06-21T17:30:00+00:00,1.29580,1.29620,1.29432,1.29472,100
2023-06-21T17:45:00+00:00,1.29472,1.29554,1.29432,1.29514,100
2023-06-21T18:00:00+00:00,1.29514,1.29554,1.29427,1.29467,100
2023-06-21T18:15:00+00:00,1.29467,1.29507,1.29420,1.29460,100
2023-06-21T18:30:00+00:00,1.29460,1.29500,1.29372,1.29412,100
2023-06-21T18:45:00+00:00,1.29412,1.29452,1.29326,1.29366,100
2023-06-21T19:00:00+00:00,1.29366,1.29406,1.29237,1.29277,100
2023-06-21T19:15:00+00:00,1.29277,1.29348,1.29237,1.29308,100
2023-06-21T19:30:00+00:00,1.29308,1.29348,1.29169,1.29209,100
2023-06-21T19:45:00+00:00,1.29209,1.29360,1.29169,1.29320,100
2023-06-21T20:00:00+00:00,1.29320,1.29360,1.29171,1.29211,100
2023-06-21T20:15:00+00:00,1.29211,1.29362,1.29171,1.29322,100
2023-06-21T20:30:00+00:00,1.29322,1.29362,1.29208,1.29248,100
2023-06-21T20:45:00+00:00,1.29248,1.29288,1.29108,1.29148,100
2023-06-21T21:00:00+00:00,1.29148,1.29247,1.29108,1.29207,100
2023-06-21T21:15:00+00:00,1.29207,1.29254,1.29167,1.29214,100
2023-06-21T21:30:00+00:00,1.29214,1.29319,1.29174,1.29279,100
2023-06-21T21:45:00+00:00,1.29279,1.29321,1.29239,1.29281,100
2023-06-21T22:00:00+00:00,1.29281,1.29352,1.29241,1.29312,100
2023-06-21T22:15:00+00:00,1.29312,1.29352,1.29172,1.29212,100
2023-06-21T22:30:00+00:00,1.29212,1.29294,1.29172,1.29254,100
2023-06-21T22:45:00+00:00,1.29254,1.29297,1.29214,1.29257,100
2023-06-21T23:00:00+00:00,1.29257,1.29408,1.29217,1.29368,100
2023-06-21T23:15:00+00:00,1.29368,1.29408,1.29209,1.29249,100
2023-06-21T23:30:00+00:00,1.29249,1.29289,1.29106,1.29146,100
2023-06-21T23:45:00+00:00,1.29146,1.29228,1.29106,1.29188,100
2023-06-22T00:00:00+00:00,1.29188,1.29330,1.29148,1.29290,100
2023-06-22T00:15:00+00:00,1.29290,1.29330,1.29231,1.29271,100
2023-06-22T00:30:00+00:00,1.29271,1.29362,1.29231,1.29322,100
2023-06-22T00:45:00+00:00,1.29322,1.29376,1.29282,1.29336,100
2023-06-22T01:00:00+00:00,1.29336,1.29376,1.29270,1.29310,100
2023-06-22T01:15:00+00:00,1.29310,1.29350,1.29262,1.29302,100
2023-06-22T01:30:00+00:00,1.29302,1.29366,1.29262,1.29326,100
2023-06-22T01:45:00+00:00,1.29326,1.29366,1.29173,1.29213,100
2023-06-22T02:00:00+00:00,1.29213,1.29253,1.29127,1.29167,100
2023-06-22T02:15:00+00:00,1.29167,1.29264,1.29127,1.29224,100
2023-06-22T02:30:00+00:00,1.29224,1.29264,1.29126,1.29166,100
2023-06-22T02:45:00+00:00,1.29166,1.29206,1.29119,1.29159,100
2023-06-22T03:00:00+00:00,1.29159,1.29199,1.29061,1.29101,100
2023-06-22T03:15:00+00:00,1.29101,1.29141,1.29027,1.29067,100
2023-06-22T03:30:00+00:00,1.29067,1.29143,1.29027,1.29103,100
2023-06-22T03:45:00+00:00,1.29103,1.29201,1.29063,1.29161,100
2023-06-22T04:00:00+00:00,1.29161,1.29311,1.29121,1.29271,100
2023-06-22T04:15:00+00:00,1.29271,1.29311,1.29225,1.29265,100
2023-06-22T04:30:00+00:00,1.29265,1.29305,1.29154,1.29194,100
2023-06-22T04:45:00+00:00,1.29194,1.29234,1.29115,1.29155,100
2023-06-22T05:00:00+00:00,1.29155,1.29195,1.29009,1.29049,100
2023-06-22T05:15:00+00:00,1.29049,1.29089,1.28947,1.28987,100
2023-06-22T05:30:00+00:00,1.28987,1.29047,1.28947,1.29007,100
2023-06-22T05:45:00+00:00,1.29007,1.29073,1.28967,1.29033,100
2023-06-22T06:00:00+00:00,1.29033,1.29073,1.28931,1.28971,100
2023-06-22T06:15:00+00:00,1.28971,1.29011,1.28855,1.28895,100
2023-06-22T06:30:00+00:00,1.28895,1.28935,1.28759,1.28799,100
2023-06-22T06:45:00+00:00,1.28799,1.28839,1.28681,1.28721,100
2023-06-22T07:00:00+00:00,1.28721,1.28762,1.28681,1.28722,100
2023-06-22T07:15:00+00:00,1.28722,1.28762,1.28623,1.28663,100
2023-06-22T07:30:00+00:00,1.28663,1.28795,1.28623,1.28755,100
2023-06-22T07:45:00+00:00,1.28755,1.28811,1.28715,1.28771,100
2023-06-22T08:00:00+00:00,1.28771,1.28811,1.28692,1.28732,100
2023-06-22T08:15:00+00:00,1.28732,1.28772,1.28676,1.28716,100
2023-06-22T08:30:00+00:00,1.28716,1.28756,1.28565,1.28605,100
2023-06-22T08:45:00+00:00,1.28605,1.28701,1.28565,1.28661,100
2023-06-22T09:00:00+00:00,1.28661,1.28761,1.28621,1.28721,100
2023-06-22T09:15:00+00:00,1.28721,1.28761,1.28649,1.28689,100
2023-06-22T09:30:00+00:00,1.28689,1.28783,1.28649,1.28743,100
2023-06-22T09:45:00+00:00,1.28743,1.28783,1.28648,1.28688,100
2023-06-22T10:00:00+00:00,1.28688,1.28728,1.28581,1.28621,100
2023-06-22T10:15:00+00:00,1.28621,1.28661,1.28516,1.28556,100
2023-06-22T10:30:00+00:00,1.28556,1.28596,1.28443,1.28483,100
2023-06-22T10:45:00+00:00,1.28483,1.28548,1.28443,1.28508,100
2023-06-22T11:00:00+00:00,1.28508,1.28582,1.28468,1.28542,100
2023-06-22T11:15:00+00:00,1.28542,1.28637,1.28502,1.28597,100
2023-06-22T11:30:00+00:00,1.28597,1.28637,1.28462,1.28502,100
2023-06-22T11:45:00+00:00,1.28502,1.28606,1.28462,1.28566,100
2023-06-22T12:00:00+00:00,1.28566,1.28606,1.28521,1.28561,100
2023-06-22T12:15:00+00:00,1.28561,1.28601,1.28492,1.28532,100
2023-06-22T12:30:00+00:00,1.28532,1.28572,1.28492,1.28532,100
2023-06-22T12:45:00+00:00,1.28532,1.28572,1.28476,1.28516,100
2023-06-22T13:00:00+00:00,1.28516,1.28556,1.28404,1.28444,100
2023-06-22T13:15:00+00:00,1.28444,1.28484,1.28379,1.28419,100
2023-06-22T13:30:00+00:00,1.28419,1.28494,1.28379,1.28454,100
2023-06-22T13:45:00+00:00,1.28454,1.28546,1.28414,1.28506,100
2023-06-22T14:00:00+00:00,1.28506,1.28645,1.28466,1.28605,100
2023-06-22T14:15:00+00:00,1.28605,1.28645,1.28492,1.28532,100
2023-06-22T14:30:00+00:00,1.28532,1.28666,1.28492,1.28626,100
2023-06-22T14:45:00+00:00,1.28626,1.28738,1.28586,1.28698,100
2023-06-22T15:00:00+00:00,1.28698,1.28789,1.28658,1.28749,100
2023-06-22T15:15:00+00:00,1.28749,1.28904,1.28709,1.28864,100
2023-06-22T15:30:00+00:00,1.28864,1.28904,1.28737,1.28777,100
2023-06-22T15:45:00+00:00,1.28777,1.28884,1.28737,1.28844,100
2023-06-22T16:00:00+00:00,1.28844,1.28979,1.28804,1.28939,100
2023-06-22T16:15:00+00:00,1.28939,1.28979,1.28809,1.28849,100
2023-06-22T16:30:00+00:00,1.28849,1.28911,1.28809,1.28871,100
2023-06-22T16:45:00+00:00,1.28871,1.29019,1.28831,1.28979,100
2023-06-22T17:00:00+00:00,1.28979,1.29019,1.28889,1.28929,100
2023-06-22T17:15:00+00:00,1.28929,1.29054,1.28889,1.29014,100
2023-06-22T17:30:00+00:00,1.29014,1.29152,1.28974,1.29112,100
2023-06-22T17:45:00+00:00,1.29112,1.29152,1.29056,1.29096,100
2023-06-22T18:00:00+00:00,1.29096,1.29136,1.28971,1.29011,100
2023-06-22T18:15:00+00:00,1.29011,1.29051,1.28903,1.28943,100
2023-06-22T18:30:00+00:00,1.28943,1.29062,1.28903,1.29022,100
2023-06-22T18:45:00+00:00,1.29022,1.29062,1.28963,1.29003,100
2023-06-22T19:00:00+00:00,1.29003,1.29043,1.28919,1.28959,100
2023-06-22T19:15:00+00:00,1.28959,1.28999,1.28905,1.28945,100
2023-06-22T19:30:00+00:00,1.28945,1.29088,1.28905,1.29048,100
2023-06-22T19:45:00+00:00,1.29048,1.29088,1.28949,1.28989,100
2023-06-22T20:00:00+00:00,1.28989,1.29029,1.28833,1.28873,100
2023-06-22T20:15:00+00:00,1.28873,1.29021,1.28833,1.28981,100
2023-06-22T20:30:00+00:00,1.28981,1.29021,1.28897,1.28937,100
2023-06-22T20:45:00+00:00,1.28937,1.28977,1.28870,1.28910,100
2023-06-22T21:00:00+00:00,1.28910,1.29064,1.28870,1.29024,100
2023-06-22T21:15:00+00:00,1.29024,1.29064,1.28932,1.28972,100
2023-06-22T21:30:00+00:00,1.28972,1.29012,1.28832,1.28872,100
2023-06-22T21:45:00+00:00,1.28872,1.29005,1.28832,1.28965,100
2023-06-22T22:00:00+00:00,1.28965,1.29005,1.28864,1.28904,100
2023-06-22T22:15:00+00:00,1.28904,1.28944,1.28797,1.28837,100
2023-06-22T22:30:00+00:00,1.28837,1.28982,1.28797,1.28942,100
2023-06-22T22:45:00+00:00,1.28942,1.28982,1.28837,1.28877,100
2023-06-22T23:00:00+00:00,1.28877,1.29013,1.28837,1.28973,100
2023-06-22T23:15:00+00:00,1.28973,1.29013,1.28893,1.28933,100
2023-06-22T23:30:00+00:00,1.28933,1.28973,1.28846,1.28886,100
2023-06-22T23:45:00+00:00,1.28886,1.28926,1.28778,1.28818,100
2023-06-23T00:00:00+00:00,1.28818,1.28868,1.28778,1.28828,100
2023-06-23T00:15:00+00:00,1.28828,1.28882,1.28788,1.28842,100
2023-06-23T00:30:00+00:00,1.28842,1.28882,1.28778,1.28818,100
2023-06-23T00:45:00+00:00,1.28818,1.28860,1.28778,1.28820,100
2023-06-23T01:00:00+00:00,1.28820,1.28860,1.28731,1.28771,100
2023-06-23T01:15:00+00:00,1.28771,1.28892,1.28731,1.28852,100
2023-06-23T01:30:00+00:00,1.28852,1.28997,1.28812,1.28957,100
2023-06-23T01:45:00+00:00,1.28957,1.29057,1.28917,1.29017,100
2023-06-23T02:00:00+00:00,1.29017,1.29134,1.28977,1.29094,100
2023-06-23T02:15:00+00:00,1.29094,1.29134,1.28951,1.28991,100
2023-06-23T02:30:00+00:00,1.28991,1.29031,1.28891,1.28931,100
2023-06-23T02:45:00+00:00,1.28931,1.28971,1.28820,1.28860,100
2023-06-23T03:00:00+00:00,1.28860,1.28900,1.28737,1.28777,100
2023-06-23T03:15:00+00:00,1.28777,1.28930,1.28737,1.28890,100
2023-06-23T03:30:00+00:00,1.28890,1.29027,1.28850,1.28987,100
2023-06-23T03:45:00+00:00,1.28987,1.29126,1.28947,1.29086,100
2023-06-23T04:00:00+00:00,1.29086,1.29140,1.29046,1.29100,100
2023-06-23T04:15:00+00:00,1.29100,1.29140,1.28968,1.29008,100
2023-06-23T04:30:00+00:00,1.29008,1.29048,1.28951,1.28991,100
2023-06-23T04:45:00+00:00,1.28991,1.29031,1.28844,1.28884,100
2023-06-23T05:00:00+00:00,1.28884,1.29021,1.28844,1.28981,100
2023-06-23T05:15:00+00:00,1.28981,1.29021,1.28885,1.28925,100
2023-06-23T05:30:00+00:00,1.28925,1.28965,1.28834,1.28874,100
2023-06-23T05:45:00+00:00,1.28874,1.29021,1.28834,1.28981,100
2023-06-23T06:00:00+00:00,1.28981,1.29021,1.28869,1.28909,100
2023-06-23T06:15:00+00:00,1.28909,1.29051,1.28869,1.29011,100
2023-06-23T06:30:00+00:00,1.29011,1.29051,1.28925,1.28965,100
2023-06-23T06:45:00+00:00,1.28965,1.29045,1.28925,1.29005,100
2023-06-23T07:00:00+00:00,1.29005,1.29045,1.28870,1.28910,100
2023-06-23T07:15:00+00:00,1.28910,1.29046,1.28870,1.29006,100
2023-06-23T07:30:00+00:00,1.29006,1.29046,1.28942,1.28982,100
2023-06-23T07:45:00+00:00,1.28982,1.29022,1.28905,1.28945,100
2023-06-23T08:00:00+00:00,1.28945,1.29022,1.28905,1.28982,100
2023-06-23T08:15:00+00:00,1.28982,1.29044,1.28942,1.29004,100
2023-06-23T08:30:00+00:00,1.29004,1.29044,1.28904,1.28944,100
2023-06-23T08:45:00+00:00,1.28944,1.28984,1.28814,1.28854,100
2023-06-23T09:00:00+00:00,1.28854,1.28912,1.28814,1.28872,100
2023-06-23T09:15:00+00:00,1.28872,1.28912,1.28718,1.28758,100
2023-06-23T09:30:00+00:00,1.28758,1.28887,1.28718,1.28847,100
2023-06-23T09:45:00+00:00,1.28847,1.28887,1.28770,1.28810,100
2023-06-23T10:00:00+00:00,1.28810,1.28850,1.28690,1.28730,100
2023-06-23T10:15:00+00:00,1.28730,1.28770,1.28649,1.28689,100
2023-06-23T10:30:00+00:00,1.28689,1.28729,1.28556,1.28596,100
2023-06-23T10:45:00+00:00,1.28596,1.28636,1.28512,1.28552,100
2023-06-23T11:00:00+00:00,1.28552,1.28603,1.28512,1.28563,100
2023-06-23T11:15:00+00:00,1.28563,1.28603,1.28500,1.28540,100
2023-06-23T11:30:00+00:00,1.28540,1.28580,1.28461,1.28501,100
2023-06-23T11:45:00+00:00,1.28501,1.28541,1.28410,1.28450,100
2023-06-23T12:00:00+00:00,1.28450,1.28490,1.28407,1.28447,100
2023-06-23T12:15:00+00:00,1.28447,1.28554,1.28407,1.28514,100
2023-06-23T12:30:00+00:00,1.28514,1.28554,1.28459,1.28499,100
2023-06-23T12:45:00+00:00,1.28499,1.28603,1.28459,1.28563,100
2023-06-23T13:00:00+00:00,1.28563,1.28603,1.28519,1.28559,100
2023-06-23T13:15:00+00:00,1.28559,1.28599,1.28428,1.28468,100
2023-06-23T13:30:00+00:00,1.28468,1.28508,1.28349,1.28389,100
2023-06-23T13:45:00+00:00,1.28389,1.28512,1.28349,1.28472,100
2023-06-23T14:00:00+00:00,1.28472,1.28512,1.28427,1.28467,100
2023-06-23T14:15:00+00:00,1.28467,1.28507,1.28399,1.28439,100
2023-06-23T14:30:00+00:00,1.28439,1.28483,1.28399,1.28443,100
2023-06-23T14:45:00+00:00,1.28443,1.28566,1.28403,1.28526,100
2023-06-23T15:00:00+00:00,1.28526,1.28566,1.28456,1.28496,100
2023-06-23T15:15:00+00:00,1.28496,1.28536,1.28423,1.28463,100
2023-06-23T15:30:00+00:00,1.28463,1.28503,1.28391,1.28431,100
2023-06-23T15:45:00+00:00,1.28431,1.28471,1.28273,1.28313,100
2023-06-23T16:00:00+00:00,1.28313,1.28364,1.28273,1.28324,100
2023-06-23T16:15:00+00:00,1.28324,1.28364,1.28279,1.28319,100
2023-06-23T16:30:00+00:00,1.28319,1.28359,1.28278,1.28318,100
2023-06-23T16:45:00+00:00,1.28318,1.28358,1.28267,1.28307,100
2023-06-23T17:00:00+00:00,1.28307,1.28347,1.28260,1.28300,100
2023-06-23T17:15:00+00:00,1.28300,1.28392,1.28260,1.28352,100
2023-06-23T17:30:00+00:00,1.28352,1.28392,1.28236,1.28276,100
2023-06-23T17:45:00+00:00,1.28276,1.28432,1.28236,1.28392,100
2023-06-23T18:00:00+00:00,1.28392,1.28432,1.28259,1.28299,100
2023-06-23T18:15:00+00:00,1.28299,1.28427,1.28259,1.28387,100
2023-06-23T18:30:00+00:00,1.28387,1.28427,1.28269,1.28309,100
2023-06-23T18:45:00+00:00,1.28309,1.28420,1.28269,1.28380,100
2023-06-23T19:00:00+00:00,1.28380,1.28420,1.28283,1.28323,100
2023-06-23T19:15:00+00:00,1.28323,1.28363,1.28181,1.28221,100
2023-06-23T19:30:00+00:00,1.28221,1.28271,1.28181,1.28231,100
2023-06-23T19:45:00+00:00,1.28231,1.28353,1.28191,1.28313,100
2023-06-23T20:00:00+00:00,1.28313,1.28435,1.28273,1.28395,100
2023-06-23T20:15:00+00:00,1.28395,1.28526,1.28355,1.28486,100
2023-06-23T20:30:00+00:00,1.28486,1.28641,1.28446,1.28601,100
2023-06-23T20:45:00+00:00,1.28601,1.28641,1.28454,1.28494,100
2023-06-23T21:00:00+00:00,1.28494,1.28534,1.28425,1.28465,100
2023-06-23T21:15:00+00:00,1.28465,1.28505,1.28330,1.28370,100
2023-06-23T21:30:00+00:00,1.28370,1.28472,1.28330,1.28432,100
2023-06-23T21:45:00+00:00,1.28432,1.28472,1.28380,1.28420,100
2023-06-23T22:00:00+00:00,1.28420,1.28519,1.28380,1.28479,100
2023-06-23T22:15:00+00:00,1.28479,1.28590,1.28439,1.28550,100
2023-06-23T22:30:00+00:00,1.28550,1.28709,1.28510,1.28669,100
2023-06-23T22:45:00+00:00,1.28669,1.28752,1.28629,1.28712,100
2023-06-23T23:00:00+00:00,1.28712,1.28842,1.28672,1.28802,100
2023-06-23T23:15:00+00:00,1.28802,1.28854,1.28762,1.28814,100
2023-06-23T23:30:00+00:00,1.28814,1.28854,1.28673,1.28713,100
2023-06-23T23:45:00+00:00,1.28713,1.28847,1.28673,1.28807,100
2023-06-26T00:00:00+00:00,1.28807,1.28847,1.28669,1.28709,100
2023-06-26T00:15:00+00:00,1.28709,1.28749,1.28569,1.28609,100
2023-06-26T00:30:00+00:00,1.28609,1.28728,1.28569,1.28688,100
2023-06-26T00:45:00+00:00,1.28688,1.28728,1.28596,1.28636,100
2023-06-26T01:00:00+00:00,1.28636,1.28715,1.28596,1.28675,100
2023-06-26T01:15:00+00:00,1.28675,1.28715,1.28522,1.28562,100
2023-06-26T01:30:00+00:00,1.28562,1.28602,1.28452,1.28492,100
2023-06-26T01:45:00+00:00,1.28492,1.28584,1.28452,1.28544,100
2023-06-26T02:00:00+00:00,1.28544,1.28584,1.28393,1.28433,100
2023-06-26T02:15:00+00:00,1.28433,1.28476,1.28393,1.28436,100
2023-06-26T02:30:00+00:00,1.28436,1.28581,1.28396,1.28541,100
2023-06-26T02:45:00+00:00,1.28541,1.28581,1.28432,1.28472,100
2023-06-26T03:00:00+00:00,1.28472,1.28561,1.28432,1.28521,100
2023-06-26T03:15:00+00:00,1.28521,1.28620,1.28481,1.28580,100
2023-06-26T03:30:00+00:00,1.28580,1.28648,1.28540,1.28608,100
2023-06-26T03:45:00+00:00,1.28608,1.28712,1.28568,1.28672,100
2023-06-26T04:00:00+00:00,1.28672,1.28760,1.28632,1.28720,100
2023-06-26T04:15:00+00:00,1.28720,1.28760,1.28563,1.28603,100
2023-06-26T04:30:00+00:00,1.28603,1.28643,1.28489,1.28529,100
2023-06-26T04:45:00+00:00,1.28529,1.28578,1.28489,1.28538,100
2023-06-26T05:00:00+00:00,1.28538,1.28691,1.28498,1.28651,100
2023-06-26T05:15:00+00:00,1.28651,1.28691,1.28543,1.28583,100
2023-06-26T05:30:00+00:00,1.28583,1.28644,1.28543,1.28604,100
2023-06-26T05:45:00+00:00,1.28604,1.28644,1.28475,1.28515,100
2023-06-26T06:00:00+00:00,1.28515,1.28638,1.28475,1.28598,100
2023-06-26T06:15:00+00:00,1.28598,1.28638,1.28545,1.28585,100
2023-06-26T06:30:00+00:00,1.28585,1.28630,1.28545,1.28590,100
2023-06-26T06:45:00+00:00,1.28590,1.28671,1.28550,1.28631,100
2023-06-26T07:00:00+00:00,1.28631,1.28671,1.28503,1.28543,100
2023-06-26T07:15:00+00:00,1.28543,1.28638,1.28503,1.28598,100
2023-06-26T07:30:00+00:00,1.28598,1.28710,1.28558,1.28670,100
2023-06-26T07:45:00+00:00,1.28670,1.28797,1.28630,1.28757,100
2023-06-26T08:00:00+00:00,1.28757,1.28797,1.28664,1.28704,100
2023-06-26T08:15:00+00:00,1.28704,1.28744,1.28600,1.28640,100
2023-06-26T08:30:00+00:00,1.28640,1.28680,1.28520,1.28560,100
2023-06-26T08:45:00+00:00,1.28560,1.28696,1.28520,1.28656,100
2023-06-26T09:00:00+00:00,1.28656,1.28696,1.28601,1.28641,100
2023-06-26T09:15:00+00:00,1.28641,1.28681,1.28574,1.28614,100
2023-06-26T09:30:00+00:00,1.28614,1.28659,1.28574,1.28619,100
2023-06-26T09:45:00+00:00,1.28619,1.28707,1.28579,1.28667,100
2023-06-26T10:00:00+00:00,1.28667,1.28707,1.28583,1.28623,100
2023-06-26T10:15:00+00:00,1.28623,1.28663,1.28544,1.28584,100
2023-06-26T10:30:00+00:00,1.28584,1.28688,1.28544,1.28648,100
2023-06-26T10:45:00+00:00,1.28648,1.28754,1.28608,1.28714,100
2023-06-26T11:00:00+00:00,1.28714,1.28754,1.28625,1.28665,100
2023-06-26T11:15:00+00:00,1.28665,1.28705,1.28523,1.28563,100
2023-06-26T11:30:00+00:00,1.28563,1.28706,1.28523,1.28666,100
2023-06-26T11:45:00+00:00,1.28666,1.28761,1.28626,1.28721,100
2023-06-26T12:00:00+00:00,1.28721,1.28784,1.28681,1.28744,100
2023-06-26T12:15:00+00:00,1.28744,1.28784,1.28681,1.28721,100
2023-06-26T12:30:00+00:00,1.28721,1.28871,1.28681,1.28831,100
2023-06-26T12:45:00+00:00,1.28831,1.28871,1.28774,1.28814,100
2023-06-26T13:00:00+00:00,1.28814,1.28854,1.28706,1.28746,100
2023-06-26T13:15:00+00:00,1.28746,1.28786,1.28610,1.28650,100
2023-06-26T13:30:00+00:00,1.28650,1.28690,1.28574,1.28614,100
2023-06-26T13:45:00+00:00,1.28614,1.28679,1.28574,1.28639,100
2023-06-26T14:00:00+00:00,1.28639,1.28679,1.28566,1.28606,100
2023-06-26T14:15:00+00:00,1.28606,1.28753,1.28566,1.28713,100
2023-06-26T14:30:00+00:00,1.28713,1.28789,1.28673,1.28749,100
2023-06-26T14:45:00+00:00,1.28749,1.28789,1.28699,1.28739,100
2023-06-26T15:00:00+00:00,1.28739,1.28818,1.28699,1.28778,100
2023-06-26T15:15:00+00:00,1.28778,1.28842,1.28738,1.28802,100
2023-06-26T15:30:00+00:00,1.28802,1.28870,1.28762,1.28830,100
2023-06-26T15:45:00+00:00,1.28830,1.28870,1.28789,1.28829,100
2023-06-26T16:00:00+00:00,1.28829,1.28875,1.28789,1.28835,100
2023-06-26T16:15:00+00:00,1.28835,1.28875,1.28793,1.28833,100
2023-06-26T16:30:00+00:00,1.28833,1.28952,1.28793,1.28912,100
2023-06-26T16:45:00+00:00,1.28912,1.28952,1.28798,1.28838,100
2023-06-26T17:00:00+00:00,1.28838,1.28947,1.28798,1.28907,100
2023-06-26T17:15:00+00:00,1.28907,1.28947,1.28818,1.28858,100
2023-06-26T17:30:00+00:00,1.28858,1.28982,1.28818,1.28942,100
2023-06-26T17:45:00+00:00,1.28942,1.28982,1.28800,1.28840,100
2023-06-26T18:00:00+00:00,1.28840,1.28880,1.28796,1.28836,100
2023-06-26T18:15:00+00:00,1.28836,1.28876,1.28782,1.28822,100
2023-06-26T18:30:00+00:00,1.28822,1.28913,1.28782,1.28873,100
2023-06-26T18:45:00+00:00,1.28873,1.28913,1.28762,1.28802,100
2023-06-26T19:00:00+00:00,1.28802,1.28842,1.28705,1.28745,100
2023-06-26T19:15:00+00:00,1.28745,1.28785,1.28617,1.28657,100
2023-06-26T19:30:00+00:00,1.28657,1.28711,1.28617,1.28671,100
2023-06-26T19:45:00+00:00,1.28671,1.28730,1.28631,1.28690,100
2023-06-26T20:00:00+00:00,1.28690,1.28730,1.28530,1.28570,100
2023-06-26T20:15:00+00:00,1.28570,1.28610,1.28453,1.28493,100
2023-06-26T20:30:00+00:00,1.28493,1.28533,1.28380,1.28420,100
2023-06-26T20:45:00+00:00,1.28420,1.28570,1.28380,1.28530,100
2023-06-26T21:00:00+00:00,1.28530,1.28570,1.28479,1.28519,100
2023-06-26T21:15:00+00:00,1.28519,1.28575,1.28479,1.28535,100
2023-06-26T21:30:00+00:00,1.28535,1.28575,1.28445,1.28485,100
2023-06-26T21:45:00+00:00,1.28485,1.28563,1.28445,1.28523,100
2023-06-26T22:00:00+00:00,1.28523,1.28638,1.28483,1.28598,100
2023-06-26T22:15:00+00:00,1.28598,1.28679,1.28558,1.28639,100
2023-06-26T22:30:00+00:00,1.28639,1.28679,1.28479,1.28519,100
2023-06-26T22:45:00+00:00,1.28519,1.28559,1.28465,1.28505,100
2023-06-26T23:00:00+00:00,1.28505,1.28545,1.28462,1.28502,100
2023-06-26T23:15:00+00:00,1.28502,1.28542,1.28353,1.28393,100
2023-06-26T23:30:00+00:00,1.28393,1.28503,1.28353,1.28463,100
2023-06-26T23:45:00+00:00,1.28463,1.28503,1.28379,1.28419,100
2023-06-27T00:00:00+00:00,1.28419,1.28459,1.28329,1.28369,100
2023-06-27T00:15:00+00:00,1.28369,1.28440,1.28329,1.28400,100
2023-06-27T00:30:00+00:00,1.28400,1.28460,1.28360,1.28420,100
2023-06-27T00:45:00+00:00,1.28420,1.28460,1.28379,1.28419,100
2023-06-27T01:00:00+00:00,1.28419,1.28545,1.28379,1.28505,100
2023-06-27T01:15:00+00:00,1.28505,1.28550,1.28465,1.28510,100
2023-06-27T01:30:00+00:00,1.28510,1.28550,1.28432,1.28472,100
2023-06-27T01:45:00+00:00,1.28472,1.28512,1.28328,1.28368,100
2023-06-27T02:00:00+00:00,1.28368,1.28420,1.28328,1.28380,100
2023-06-27T02:15:00+00:00,1.28380,1.28420,1.28308,1.28348,100
2023-06-27T02:30:00+00:00,1.28348,1.28396,1.28308,1.28356,100
2023-06-27T02:45:00+00:00,1.28356,1.28396,1.28280,1.28320,100
2023-06-27T03:00:00+00:00,1.28320,1.28360,1.28161,1.28201,100
2023-06-27T03:15:00+00:00,1.28201,1.28241,1.28050,1.28090,100
2023-06-27T03:30:00+00:00,1.28090,1.28130,1.27968,1.28008,100
2023-06-27T03:45:00+00:00,1.28008,1.28048,1.27871,1.27911,100
2023-06-27T04:00:00+00:00,1.27911,1.28035,1.27871,1.27995,100
2023-06-27T04:15:00+00:00,1.27995,1.28055,1.27955,1.28015,100
2023-06-27T04:30:00+00:00,1.28015,1.28055,1.27912,1.27952,100
2023-06-27T04:45:00+00:00,1.27952,1.28042,1.27912,1.28002,100
2023-06-27T05:00:00+00:00,1.28002,1.28075,1.27962,1.28035,100
2023-06-27T05:15:00+00:00,1.28035,1.28075,1.27890,1.27930,100
2023-06-27T05:30:00+00:00,1.27930,1.28030,1.27890,1.27990,100
2023-06-27T05:45:00+00:00,1.27990,1.28030,1.27885,1.27925,100
2023-06-27T06:00:00+00:00,1.27925,1.28084,1.27885,1.28044,100
2023-06-27T06:15:00+00:00,1.28044,1.28084,1.27918,1.27958,100
2023-06-27T06:30:00+00:00,1.27958,1.27998,1.27867,1.27907,100
2023-06-27T06:45:00+00:00,1.27907,1.27947,1.27807,1.27847,100
2023-06-27T07:00:00+00:00,1.27847,1.27974,1.27807,1.27934,100
2023-06-27T07:15:00+00:00,1.27934,1.28050,1.27894,1.28010,100
2023-06-27T07:30:00+00:00,1.28010,1.28069,1.27970,1.28029,100
2023-06-27T07:45:00+00:00,1.28029,1.28069,1.27905,1.27945,100
2023-06-27T08:00:00+00:00,1.27945,1.27985,1.27888,1.27928,100
2023-06-27T08:15:00+00:00,1.27928,1.28016,1.27888,1.27976,100
2023-06-27T08:30:00+00:00,1.27976,1.28016,1.27830,1.27870,100
2023-06-27T08:45:00+00:00,1.27870,1.28011,1.27830,1.27971,100
2023-06-27T09:00:00+00:00,1.27971,1.28093,1.27931,1.28053,100
2023-06-27T09:15:00+00:00,1.28053,1.28197,1.28013,1.28157,100
2023-06-27T09:30:00+00:00,1.28157,1.28244,1.28117,1.28204,100
2023-06-27T09:45:00+00:00,1.28204,1.28272,1.28164,1.28232,100
2023-06-27T10:00:00+00:00,1.28232,1.28387,1.28192,1.28347,100
